Prop_0,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,fulldate,fulltime,fulldatewithtime,_c0
,T00192366,A00000652,Credit,Credit in Cash,2900,17496,,,NA,2013,2,4,2013-02-04,16:14:34,2013-02-04T16:14:34,200
,T00695272,A00002378,Credit,Credit in Cash,30192,89645.7,,,NA,2013,2,5,2013-02-05,11:27:32,2013-02-05T11:27:32,201
,T00783292,A00002670,Credit,Credit in Cash,24381,25481,,,NA,2013,2,5,2013-02-05,15:20:17,2013-02-05T15:20:17,202
,T00122242,A00000411,Credit,Credit in Cash,400,400,,,NA,2013,2,5,2013-02-05,08:52:54,2013-02-05T08:52:54,203
,T00637743,A00002177,Credit,Collection from Another Bank,5123,11067.5,Old Age Pension,State Street Corp.,62457513,2013,2,5,2013-02-05,15:17:54,2013-02-05T15:17:54,204
,T00330661,A00001127,Credit,Credit in Cash,23330,23930,,,NA,2013,2,5,2013-02-05,16:41:29,2013-02-05T16:41:29,205
,T00259747,A00000890,Credit,Credit in Cash,700,700,,,NA,2013,2,5,2013-02-05,16:40:29,2013-02-05T16:40:29,206
,T00566013,A00001926,Credit,Credit in Cash,8500,13721,,,NA,2013,2,5,2013-02-05,11:13:08,2013-02-05T11:13:08,207
,T00560900,A00001909,Credit,Collection from Another Bank,3191,3991,,JPMorgan Chase,24230474,2013,2,5,2013-02-05,14:20:24,2013-02-05T14:20:24,208
,T00110536,A00000374,Credit,Collection from Another Bank,23041,23441,,Charles Schwab Corp.,4004806,2013,2,5,2013-02-05,15:40:38,2013-02-05T15:40:38,209
,T00498391,A00001699,Credit,Collection from Another Bank,5224,6024,Old Age Pension,Bank of America,94008880,2013,2,5,2013-02-05,12:11:17,2013-02-05T12:11:17,210
,T00529774,A00001806,Credit,Collection from Another Bank,5029,5429,Old Age Pension,Bank of New York Mellon Corp.,39912659,2013,2,5,2013-02-05,16:32:29,2013-02-05T16:32:29,211
,T00224344,A00000764,Credit,Collection from Another Bank,6238,7338,Old Age Pension,Bank of New York Mellon Corp.,30560720,2013,2,5,2013-02-05,10:37:14,2013-02-05T10:37:14,212
,T00232962,A00000793,Credit,Collection from Another Bank,3401,7617.2,,Goldman Sachs,6149286,2013,2,5,2013-02-05,09:31:44,2013-02-05T09:31:44,213
,T00286072,A00000982,Credit,Credit in Cash,900,900,,,NA,2013,2,5,2013-02-05,09:24:41,2013-02-05T09:24:41,214
,T00851327,A00002902,Credit,Credit in Cash,20213,20413,,,NA,2013,2,5,2013-02-05,16:43:13,2013-02-05T16:43:13,215
,T03393740,A00011265,Credit,Credit in Cash,7618,8618,,,NA,2013,2,5,2013-02-05,13:08:54,2013-02-05T13:08:54,216
,T00101388,A00000346,Credit,Credit in Cash,19935,20735,,,NA,2013,2,5,2013-02-05,13:56:55,2013-02-05T13:56:55,217
,T00184681,A00000627,Credit,Credit in Cash,600,600,,,NA,2013,2,5,2013-02-05,12:06:01,2013-02-05T12:06:01,218
,T00336633,A00001144,Credit,Collection from Another Bank,3375,3575,,Wells Fargo & Co.,1589578,2013,2,6,2013-02-06,08:47:19,2013-02-06T08:47:19,219
,T00119437,A00000401,Credit,Credit in Cash,12817,13117,,,NA,2013,2,6,2013-02-06,13:27:14,2013-02-06T13:27:14,220
,T01157039,A00003960,Credit,Credit in Cash,500,500,,,NA,2013,2,6,2013-02-06,13:48:26,2013-02-06T13:48:26,221
,T01100775,A00003760,Credit,Credit in Cash,38645,50459.2,,,NA,2013,2,6,2013-02-06,16:20:01,2013-02-06T16:20:01,222
,T01028004,A00003510,Debit,Cash Withdrawal,1600,22271,,,NA,2013,2,6,2013-02-06,10:40:15,2013-02-06T10:40:15,223
,T00375032,A00001276,Credit,Credit in Cash,10600,17797.1,,,NA,2013,2,6,2013-02-06,13:31:38,2013-02-06T13:31:38,224
,T00057435,A00000192,Credit,Collection from Another Bank,5859,6159,Old Age Pension,Wells Fargo & Co.,15384018,2013,2,6,2013-02-06,15:58:23,2013-02-06T15:58:23,225
,T00699588,A00002393,Credit,Credit in Cash,5500,17165.2,,,NA,2013,2,6,2013-02-06,12:56:34,2013-02-06T12:56:34,226
,T00660834,A00002256,Credit,Credit in Cash,700,700,,,NA,2013,2,6,2013-02-06,12:19:32,2013-02-06T12:19:32,227
,T00275308,A00000943,Credit,Collection from Another Bank,3217,4017,,PNC Financial Services,70103525,2013,2,6,2013-02-06,14:58:43,2013-02-06T14:58:43,228
,T01163522,A00003983,Credit,Credit in Cash,14626,15526,,,NA,2013,2,6,2013-02-06,13:24:29,2013-02-06T13:24:29,229
,T00286074,A00000982,Credit,Credit in Cash,4550,5450,,,NA,2013,2,6,2013-02-06,14:57:28,2013-02-06T14:57:28,230
,T01132664,A00003871,Credit,Collection from Another Bank,4356,4656,Old Age Pension,Wells Fargo & Co.,31564527,2013,2,6,2013-02-06,11:14:06,2013-02-06T11:14:06,231
,T00506452,A00001730,Credit,Collection from Another Bank,6689,7589,Old Age Pension,Capital One,43294817,2013,2,6,2013-02-06,11:43:39,2013-02-06T11:43:39,232
,T00710066,A00002429,Credit,Credit in Cash,600,600,,,NA,2013,2,6,2013-02-06,16:16:58,2013-02-06T16:16:58,233
,T00695340,A00002378,Debit,Remittance to Another Bank,9612,80033.7,Household,Citigroup,1222903,2013,2,7,2013-02-07,15:29:53,2013-02-07T15:29:53,234
,T01176387,A00004034,Credit,Credit in Cash,5080,5280,,,NA,2013,2,7,2013-02-07,11:31:56,2013-02-07T11:31:56,235
,T00129504,A00000435,Credit,Collection from Another Bank,5039,5439,Old Age Pension,U.S. Bancorp,22131634,2013,2,7,2013-02-07,08:17:42,2013-02-07T08:17:42,236
,T00138714,A00000465,Credit,Collection from Another Bank,12785,13485,,Bank of New York Mellon Corp.,71654224,2013,2,7,2013-02-07,16:28:39,2013-02-07T16:28:39,237
,T00347545,A00001179,Credit,Collection from Another Bank,4212,4912,Old Age Pension,Charles Schwab Corp.,72322171,2013,2,7,2013-02-07,16:48:10,2013-02-07T16:48:10,238
,T00541683,A00001843,Credit,Collection from Another Bank,17632,18632,,TD Bank,76294219,2013,2,7,2013-02-07,14:33:03,2013-02-07T14:33:03,239
,T00542217,A00001844,Credit,Collection from Another Bank,3242,6996.6,,Capital One,42988401,2013,2,7,2013-02-07,15:03:41,2013-02-07T15:03:41,240
,T00682548,A00002330,Credit,Collection from Another Bank,3395,3595,,Capital One,18759459,2013,2,7,2013-02-07,13:44:19,2013-02-07T13:44:19,241
,T02442343,A00008051,Credit,Credit in Cash,200,200,,,NA,2013,2,7,2013-02-07,13:05:48,2013-02-07T13:05:48,242
,T01028982,A00003514,Credit,Collection from Another Bank,3399,3999,,Wells Fargo & Co.,67514222,2013,2,7,2013-02-07,09:43:39,2013-02-07T09:43:39,243
,T00579375,A00001972,Credit,Collection from Another Bank,5298,11015.1,Old Age Pension,Bank of New York Mellon Corp.,14132887,2013,2,7,2013-02-07,13:52:12,2013-02-07T13:52:12,244
,T03122926,A00010364,Credit,Credit in Cash,14493,15593,,,NA,2013,2,7,2013-02-07,13:30:30,2013-02-07T13:30:30,245
,T00615550,A00002099,Credit,Credit in Cash,28157,81962.4,,,NA,2013,2,7,2013-02-07,13:29:32,2013-02-07T13:29:32,246
,T00612713,A00002087,Credit,Credit in Cash,1800,19390.1,,,NA,2013,2,7,2013-02-07,08:54:57,2013-02-07T08:54:57,247
,T00292055,A00001000,Credit,Collection from Another Bank,31348,31548,,Capital One,87163465,2013,2,7,2013-02-07,12:35:35,2013-02-07T12:35:35,248
,T00737260,A00002519,Credit,Collection from Another Bank,5544,6044,Old Age Pension,Wells Fargo & Co.,5454445,2013,2,7,2013-02-07,10:54:16,2013-02-07T10:54:16,249
,T00622121,A00002122,Debit,Cash Withdrawal,14100,32859.1,,,NA,2013,2,7,2013-02-07,09:03:55,2013-02-07T09:03:55,250
,T01486060,A00005065,Credit,Credit in Cash,33045,33345,,,NA,2013,2,7,2013-02-07,13:50:52,2013-02-07T13:50:52,251
,T01021463,A00003487,Credit,Credit in Cash,1800,18556.7,,,NA,2013,2,7,2013-02-07,15:32:04,2013-02-07T15:32:04,252
,T00655272,A00002241,Credit,Credit in Cash,200,200,,,NA,2013,2,8,2013-02-08,13:44:01,2013-02-08T13:44:01,253
,T02349697,A00007753,Credit,Credit in Cash,600,600,,,NA,2013,2,8,2013-02-08,13:05:58,2013-02-08T13:05:58,254
,T00242366,A00000830,Credit,Credit in Cash,200,200,,,NA,2013,2,8,2013-02-08,15:19:44,2013-02-08T15:19:44,255
,T00144559,A00000485,Credit,Credit in Cash,20066,66243.9,,,NA,2013,2,8,2013-02-08,12:32:22,2013-02-08T12:32:22,256
,T00775968,A00002647,Credit,Credit in Cash,400,400,,,NA,2013,2,8,2013-02-08,16:43:18,2013-02-08T16:43:18,257
,T00537875,A00001830,Credit,Credit in Cash,1000,1000,,,NA,2013,2,8,2013-02-08,09:44:35,2013-02-08T09:44:35,258
,T01238919,A00004240,Credit,Collection from Another Bank,27666,27666,,Citigroup,17497700,2013,2,8,2013-02-08,11:51:42,2013-02-08T11:51:42,259
,T01238917,A00004240,Credit,Credit in Cash,500,28166,,,NA,2013,2,8,2013-02-08,12:45:36,2013-02-08T12:45:36,260
,T00576752,A00001965,Credit,Credit in Cash,600,600,,,NA,2013,2,8,2013-02-08,12:09:25,2013-02-08T12:09:25,261
,T01657153,A00005622,Credit,Credit in Cash,700,700,,,NA,2013,2,8,2013-02-08,08:10:09,2013-02-08T08:10:09,262
,T00434652,A00001477,Credit,Credit in Cash,700,3851,,,NA,2013,2,8,2013-02-08,14:11:18,2013-02-08T14:11:18,263
,T00434654,A00001477,Credit,Collection from Another Bank,3151,3151,,Morgan Stanley,92373114,2013,2,8,2013-02-08,16:18:54,2013-02-08T16:18:54,264
,T00294480,A00001006,Credit,Credit in Cash,1000,1000,,,NA,2013,2,8,2013-02-08,13:57:28,2013-02-08T13:57:28,265
,T00374591,A00001276,Credit,Credit in Cash,6774,24571.1,,,NA,2013,2,8,2013-02-08,12:57:05,2013-02-08T12:57:05,266
,T00073509,A00000244,Credit,Credit in Cash,800,800,,,NA,2013,2,8,2013-02-08,12:27:29,2013-02-08T12:27:29,267
,T00110785,A00000374,Debit,Cash Withdrawal,1500,21941,,,NA,2013,2,8,2013-02-08,08:15:23,2013-02-08T08:15:23,268
,T00882363,A00003007,Credit,Credit in Cash,22452,23252,,,NA,2013,2,8,2013-02-08,14:08:09,2013-02-08T14:08:09,269
,T02775579,A00009188,Credit,Credit in Cash,800,800,,,NA,2013,2,8,2013-02-08,14:53:43,2013-02-08T14:53:43,270
,T00846793,A00002884,Credit,Credit in Cash,1100,1100,,,NA,2013,2,8,2013-02-08,14:50:09,2013-02-08T14:50:09,271
,T00251235,A00000862,Credit,Collection from Another Bank,44333,44533,,State Street Corp.,2834439,2013,2,8,2013-02-08,12:18:56,2013-02-08T12:18:56,272
,T03402666,A00011295,Credit,Credit in Cash,18347,19447,,,NA,2013,2,8,2013-02-08,12:55:32,2013-02-08T12:55:32,273
,T00696164,A00002379,Credit,Credit in Cash,13900,14700,,,NA,2013,2,9,2013-02-09,12:45:46,2013-02-09T12:45:46,274
,T00298980,A00001019,Credit,Credit in Cash,19746,20846,,,NA,2013,2,9,2013-02-09,12:25:07,2013-02-09T12:25:07,275
,T00333296,A00001134,Credit,Credit in Cash,400,400,,,NA,2013,2,9,2013-02-09,12:04:03,2013-02-09T12:04:03,276
,T00332446,A00001132,Credit,Collection from Another Bank,48098,49098,,Capital One,32223415,2013,2,9,2013-02-09,16:00:12,2013-02-09T16:00:12,277
,T00259749,A00000890,Credit,Credit in Cash,7041,7741,,,NA,2013,2,9,2013-02-09,13:16:30,2013-02-09T13:16:30,278
,T00858265,A00002925,Credit,Credit in Cash,9100,16566,,,NA,2013,2,9,2013-02-09,15:07:29,2013-02-09T15:07:29,279
,T00858386,A00002926,Credit,Credit in Cash,10584,11184,,,NA,2013,2,9,2013-02-09,10:35:46,2013-02-09T10:35:46,280
,T00063714,A00000212,Credit,Collection from Another Bank,49590,49790,,Goldman Sachs,58325630,2013,2,9,2013-02-09,14:08:11,2013-02-09T14:08:11,281
,T00581701,A00001979,Credit,Collection from Another Bank,3021,3921,,Bank of New York Mellon Corp.,38265723,2013,2,9,2013-02-09,11:37:47,2013-02-09T11:37:47,282
,T00469891,A00001601,Credit,Credit in Cash,500,500,,,NA,2013,2,9,2013-02-09,14:15:21,2013-02-09T14:15:21,283
,T00771037,A00002632,Credit,Credit in Cash,14264,34775.5,,,NA,2013,2,9,2013-02-09,13:53:45,2013-02-09T13:53:45,284
,T01084398,A00003704,Credit,Collection from Another Bank,6242,6742,Old Age Pension,JPMorgan Chase,11927444,2013,2,9,2013-02-09,09:00:42,2013-02-09T09:00:42,285
,T00253162,A00000866,Credit,Credit in Cash,5400,18581.1,,,NA,2013,2,9,2013-02-09,13:51:50,2013-02-09T13:51:50,286
,T00192098,A00000652,Credit,Credit in Cash,13851,31347,,,NA,2013,2,9,2013-02-09,16:06:09,2013-02-09T16:06:09,287
,T01117249,A00003818,Credit,Credit in Cash,17366,37387.8,,,NA,2013,2,9,2013-02-09,13:58:28,2013-02-09T13:58:28,288
,T00695722,A00002379,Credit,Credit in Cash,5072,19772,,,NA,2013,2,10,2013-02-10,08:29:38,2013-02-10T08:29:38,289
,T00649665,A00002220,Credit,Credit in Cash,1100,1100,,,NA,2013,2,10,2013-02-10,13:45:52,2013-02-10T13:45:52,290
,T00237649,A00000813,Credit,Credit in Cash,1100,1100,,,NA,2013,2,10,2013-02-10,09:17:03,2013-02-10T09:17:03,291
,T00135816,A00000456,Credit,Collection from Another Bank,47831,48531,,JPMorgan Chase,95670407,2013,2,10,2013-02-10,08:02:34,2013-02-10T08:02:34,292
,T00775970,A00002647,Credit,Credit in Cash,12015,12415,,,NA,2013,2,10,2013-02-10,14:00:39,2013-02-10T14:00:39,293
,T00393999,A00001338,Debit,Cash Withdrawal,5200,33215.5,,,NA,2013,2,10,2013-02-10,16:19:44,2013-02-10T16:19:44,294
,T00708083,A00002425,Credit,Credit in Cash,8905,9805,,,NA,2013,2,10,2013-02-10,16:29:49,2013-02-10T16:29:49,295
,T00594016,A00002023,Credit,Credit in Cash,23524,23724,,,NA,2013,2,10,2013-02-10,15:31:34,2013-02-10T15:31:34,296
,T01049883,A00003592,Credit,Collection from Another Bank,6007,12633.5,Old Age Pension,U.S. Bancorp,73166322,2013,2,10,2013-02-10,11:44:37,2013-02-10T11:44:37,297
,T00757953,A00002585,Credit,Credit in Cash,1000,1000,,,NA,2013,2,10,2013-02-10,09:27:30,2013-02-10T09:27:30,298
,T00840171,A00002861,Credit,Credit in Cash,300,300,,,NA,2013,2,10,2013-02-10,11:38:19,2013-02-10T11:38:19,299
,T00101684,A00000346,Credit,Credit in Cash,1200,21935,,,NA,2013,2,10,2013-02-10,09:05:17,2013-02-10T09:05:17,300
,T00695270,A00002378,Credit,Credit in Cash,31038,111071.7,,,NA,2013,2,11,2013-02-11,09:54:12,2013-02-11T09:54:12,301
,T00695561,A00002378,Debit,Cash Withdrawal,25200,85871.7,,,NA,2013,2,11,2013-02-11,15:45:39,2013-02-11T15:45:39,302
,T00452734,A00001539,Credit,Credit in Cash,43737,56237,,,NA,2013,2,11,2013-02-11,12:51:08,2013-02-11T12:51:08,303
,T00237651,A00000813,Credit,Collection from Another Bank,12154,13254,,TD Bank,19537103,2013,2,11,2013-02-11,11:58:10,2013-02-11T11:58:10,304
,T01190754,A00004078,Credit,Credit in Cash,23736,24036,,,NA,2013,2,11,2013-02-11,15:49:22,2013-02-11T15:49:22,305
,T00511266,A00001750,Credit,Credit in Cash,24863,25963,,,NA,2013,2,11,2013-02-11,15:59:09,2013-02-11T15:59:09,306
,T00685663,A00002342,Credit,Credit in Cash,400,400,,,NA,2013,2,11,2013-02-11,09:09:38,2013-02-11T09:09:38,307
,T00810831,A00002763,Credit,Credit in Cash,200,200,,,NA,2013,2,11,2013-02-11,09:39:35,2013-02-11T09:39:35,308
,T00171814,A00000576,Credit,Collection from Another Bank,6207,13334.1,Old Age Pension,State Street Corp.,30300313,2013,2,11,2013-02-11,09:45:38,2013-02-11T09:45:38,309
,T00615783,A00002099,Debit,Cash Withdrawal,29700,52262.4,,,NA,2013,2,11,2013-02-11,16:59:03,2013-02-11T16:59:03,310
,T00612412,A00002087,Credit,Credit in Cash,14622,34012.1,,,NA,2013,2,11,2013-02-11,12:23:55,2013-02-11T12:23:55,311
,T00506838,A00001731,Credit,Collection from Another Bank,4758,4958,Old Age Pension,Wells Fargo & Co.,89825009,2013,2,11,2013-02-11,10:42:14,2013-02-11T10:42:14,312
,T00846795,A00002884,Credit,Credit in Cash,5810,6910,,,NA,2013,2,11,2013-02-11,16:60:38,2013-02-11T16:60:38,313
,T00252646,A00000866,Credit,Credit in Cash,12644,31225.1,,,NA,2013,2,11,2013-02-11,12:08:26,2013-02-11T12:08:26,314
,T00184683,A00000627,Credit,Credit in Cash,22349,22949,,,NA,2013,2,11,2013-02-11,11:12:37,2013-02-11T11:12:37,315
,T02349709,A00007753,Credit,Credit in Cash,19588,20188,,,NA,2013,2,12,2013-02-12,14:09:32,2013-02-12T14:09:32,316
,T02349705,A00007753,Credit,Credit in Cash,27078,47266,,,NA,2013,2,12,2013-02-12,16:03:10,2013-02-12T16:03:10,317
,T01736609,A00005891,Credit,Collection from Another Bank,32594,33494,,Bank of America,51054984,2013,2,12,2013-02-12,08:42:12,2013-02-12T08:42:12,318
,T00451892,A00001536,Credit,Collection from Another Bank,25609,25909,,TD Bank,51120805,2013,2,12,2013-02-12,12:13:00,2013-02-12T12:13:00,319
,T01183178,A00004055,Credit,Credit in Cash,20281,20481,,,NA,2013,2,12,2013-02-12,14:48:57,2013-02-12T14:48:57,320
,T00571256,A00001944,Credit,Credit in Cash,700,700,,,NA,2013,2,12,2013-02-12,15:48:04,2013-02-12T15:48:04,321
,T00577274,A00001966,Credit,Credit in Cash,900,900,,,NA,2013,2,12,2013-02-12,14:25:12,2013-02-12T14:25:12,322
,T00359513,A00001222,Credit,Collection from Another Bank,6310,7010,Old Age Pension,Morgan Stanley,77489798,2013,2,12,2013-02-12,08:09:38,2013-02-12T08:09:38,323
,T00754234,A00002574,Credit,Credit in Cash,14319,15419,,,NA,2013,2,12,2013-02-12,10:21:55,2013-02-12T10:21:55,324
,T01101121,A00003760,Debit,Cash Withdrawal,14400,36059.2,,,NA,2013,2,12,2013-02-12,08:11:52,2013-02-12T08:11:52,325
,T00689829,A00002357,Credit,Collection from Another Bank,6434,13687.4,Old Age Pension,PNC Financial Services,34144538,2013,2,12,2013-02-12,10:54:57,2013-02-12T10:54:57,326
,T00725753,A00002484,Credit,Credit in Cash,14779,36200.7,,,NA,2013,2,12,2013-02-12,13:13:35,2013-02-12T13:13:35,327
,T00565656,A00001926,Credit,Credit in Cash,4507,18228,,,NA,2013,2,12,2013-02-12,15:58:18,2013-02-12T15:58:18,328
,T00857975,A00002925,Credit,Credit in Cash,6446,23012,,,NA,2013,2,12,2013-02-12,10:38:28,2013-02-12T10:38:28,329
,T00207266,A00000704,Credit,Credit in Cash,17477,38904.1,,,NA,2013,2,12,2013-02-12,12:37:15,2013-02-12T12:37:15,330
,T00477640,A00001628,Credit,Collection from Another Bank,4276,9265.4,Old Age Pension,Bank of New York Mellon Corp.,15916598,2013,2,12,2013-02-12,11:24:42,2013-02-12T11:24:42,331
,T01549098,A00005270,Debit,Cash Withdrawal,9600,36059.2,,,NA,2013,2,12,2013-02-12,10:50:14,2013-02-12T10:50:14,332
,T01121965,A00003834,Credit,Credit in Cash,13875,14575,,,NA,2013,2,12,2013-02-12,16:55:60,2013-02-12T16:55:60,333
,T00083660,A00000280,Credit,Credit in Cash,12043,12343,,,NA,2013,2,12,2013-02-12,10:48:16,2013-02-12T10:48:16,334
,T00711850,A00002434,Credit,Credit in Cash,4391,4991,,,NA,2013,2,12,2013-02-12,09:34:10,2013-02-12T09:34:10,335
,T00490779,A00001675,Credit,Collection from Another Bank,4327,5427,Old Age Pension,JPMorgan Chase,50350195,2013,2,12,2013-02-12,14:35:14,2013-02-12T14:35:14,336
,T00048642,A00000163,Credit,Collection from Another Bank,6698,7598,Old Age Pension,State Street Corp.,76209622,2013,2,13,2013-02-13,08:33:55,2013-02-13T08:33:55,337
,T00142152,A00000477,Credit,Credit in Cash,16392,17392,,,NA,2013,2,13,2013-02-13,16:33:40,2013-02-13T16:33:40,338
,T00671437,A00002293,Credit,Credit in Cash,700,700,,,NA,2013,2,13,2013-02-13,16:30:40,2013-02-13T16:30:40,339
,T00785192,A00002676,Credit,Credit in Cash,15263,15463,,,NA,2013,2,13,2013-02-13,16:56:50,2013-02-13T16:56:50,340
,T00745022,A00002543,Credit,Credit in Cash,1100,1100,,,NA,2013,2,13,2013-02-13,12:32:35,2013-02-13T12:32:35,341
,T01256506,A00004296,Credit,Credit in Cash,18729,18929,,,NA,2013,2,13,2013-02-13,11:53:06,2013-02-13T11:53:06,342
,T00439037,A00001493,Credit,Collection from Another Bank,5009,10231.3,Old Age Pension,JPMorgan Chase,54522466,2013,2,13,2013-02-13,15:35:41,2013-02-13T15:35:41,343
,T00435764,A00001481,Credit,Collection from Another Bank,3098,4098,,JPMorgan Chase,21098941,2013,2,13,2013-02-13,08:53:04,2013-02-13T08:53:04,344
,T00858901,A00002926,Credit,Credit in Cash,9000,20184,,,NA,2013,2,13,2013-02-13,16:25:36,2013-02-13T16:25:36,345
,T00660836,A00002256,Credit,Collection from Another Bank,4729,5429,Old Age Pension,JPMorgan Chase,59773492,2013,2,13,2013-02-13,15:38:41,2013-02-13T15:38:41,346
,T00480216,A00001637,Credit,Collection from Another Bank,5718,11951.9,Old Age Pension,Bank of New York Mellon Corp.,45134812,2013,2,13,2013-02-13,13:49:43,2013-02-13T13:49:43,347
,T00527445,A00001801,Credit,Credit in Cash,700,700,,,NA,2013,2,13,2013-02-13,09:26:52,2013-02-13T09:26:52,348
,T01143204,A00003909,Debit,Cash Withdrawal,500,24600,,,NA,2013,2,13,2013-02-13,16:30:05,2013-02-13T16:30:05,349
,T01142760,A00003909,Credit,Credit in Cash,24400,25100,,,NA,2013,2,13,2013-02-13,09:54:57,2013-02-13T09:54:57,350
,T00871633,A00002970,Credit,Credit in Cash,9658,10058,,,NA,2013,2,13,2013-02-13,10:00:28,2013-02-13T10:00:28,351
,T00757955,A00002585,Credit,Credit in Cash,14963,15963,,,NA,2013,2,13,2013-02-13,08:21:25,2013-02-13T08:21:25,352
,T00505242,A00001726,Credit,Credit in Cash,13967,34972.2,,,NA,2013,2,13,2013-02-13,08:35:11,2013-02-13T08:35:11,353
,T00846008,A00002881,Credit,Credit in Cash,6959,21637.5,,,NA,2013,2,13,2013-02-13,08:23:26,2013-02-13T08:23:26,354
,T01021122,A00003487,Credit,Credit in Cash,15914,34470.7,,,NA,2013,2,13,2013-02-13,13:14:13,2013-02-13T13:14:13,355
,T03394148,A00011265,Credit,Credit in Cash,9800,18418,,,NA,2013,2,13,2013-02-13,08:01:18,2013-02-13T08:01:18,356
,T00131924,A00000443,Credit,Collection from Another Bank,3058,3558,,Capital One,29172384,2013,2,14,2013-02-14,12:37:51,2013-02-14T12:37:51,357
,T03314624,A00011013,Credit,Credit in Cash,600,600,,,NA,2013,2,14,2013-02-14,11:30:60,2013-02-14T11:30:60,358
,T00122244,A00000411,Credit,Credit in Cash,18497,18897,,,NA,2013,2,14,2013-02-14,11:20:17,2013-02-14T11:20:17,359
,T00577276,A00001966,Credit,Credit in Cash,20567,21467,,,NA,2013,2,14,2013-02-14,09:05:14,2013-02-14T09:05:14,360
,T00745024,A00002543,Credit,Collection from Another Bank,6148,7248,Old Age Pension,Bank of America,4203528,2013,2,14,2013-02-14,16:14:51,2013-02-14T16:14:51,361
,T02908690,A00009635,Credit,Collection from Another Bank,4470,9362.9,Old Age Pension,Bank of America,37906074,2013,2,14,2013-02-14,11:48:37,2013-02-14T11:48:37,362
,T00707245,A00002423,Credit,Credit in Cash,400,400,,,NA,2013,2,14,2013-02-14,08:24:30,2013-02-14T08:24:30,363
,T00699222,A00002393,Credit,Credit in Cash,10737,27902.2,,,NA,2013,2,14,2013-02-14,11:26:41,2013-02-14T11:26:41,364
,T01081329,A00003693,Credit,Credit in Cash,15447,16447,,,NA,2013,2,14,2013-02-14,13:08:03,2013-02-14T13:08:03,365
,T00226656,A00000772,Credit,Credit in Cash,24009,24509,,,NA,2013,2,14,2013-02-14,13:09:33,2013-02-14T13:09:33,366
,T01548751,A00005270,Credit,Collection from Another Bank,44749,80808.2,,Goldman Sachs,80269753,2013,2,14,2013-02-14,13:09:48,2013-02-14T13:09:48,367
,T00608137,A00002070,Credit,Credit in Cash,12138,12438,,,NA,2013,2,14,2013-02-14,13:34:05,2013-02-14T13:34:05,368
,T00042520,A00000142,Credit,Credit in Cash,900,900,,,NA,2013,2,15,2013-02-15,14:41:44,2013-02-15T14:41:44,369
,T00002190,A00000009,Credit,Credit in Cash,800,1200,,,NA,2013,2,15,2013-02-15,15:37:35,2013-02-15T15:37:35,370
,T01002957,A00003424,Credit,Credit in Cash,900,900,,,NA,2013,2,16,2013-02-16,14:45:36,2013-02-16T14:45:36,371
,T03123297,A00010364,Credit,Credit in Cash,4200,19793,,,NA,2013,2,16,2013-02-16,08:41:47,2013-02-16T08:41:47,372
,T00160593,A00000539,Credit,Credit in Cash,700,700,,,NA,2013,2,16,2013-02-16,16:27:19,2013-02-16T16:27:19,373
,T01039105,A00003554,Credit,Credit in Cash,1100,1100,,,NA,2013,2,16,2013-02-16,11:26:32,2013-02-16T11:26:32,374
,T00285072,A00000979,Credit,Credit in Cash,1000,1000,,,NA,2013,2,16,2013-02-16,08:00:59,2013-02-16T08:00:59,375
,T00796787,A00002714,Credit,Credit in Cash,1300,2100,,,NA,2013,2,16,2013-02-16,13:35:42,2013-02-16T13:35:42,376
